Ensembl_ID,Gene_type,Symbol
ENSG00000120669,protein_coding,SOHLH2
ENSG00000159140,protein_coding,SON
ENSG00000095637,protein_coding,SORBS1
ENSG00000154556,protein_coding,SORBS2
ENSG00000120896,protein_coding,SORBS3
ENSG00000108018,protein_coding,SORCS1
ENSG00000184985,protein_coding,SORCS2
ENSG00000156395,protein_coding,SORCS3
ENSG00000140263,protein_coding,SORD
ENSG00000137642,protein_coding,SORL1
ENSG00000134243,protein_coding,SORT1
ENSG00000115904,protein_coding,SOS1
ENSG00000100485,protein_coding,SOS2
ENSG00000167941,protein_coding,SOST
ENSG00000171243,protein_coding,SOSTDC1
ENSG00000198944,protein_coding,SOWAHA
ENSG00000186212,protein_coding,SOWAHB
ENSG00000198142,protein_coding,SOWAHC
ENSG00000187808,protein_coding,SOWAHD
ENSG00000182968,protein_coding,SOX1
ENSG00000100146,protein_coding,SOX10
ENSG00000176887,protein_coding,SOX11
ENSG00000177732,protein_coding,SOX12
ENSG00000143842,protein_coding,SOX13
ENSG00000168875,protein_coding,SOX14
ENSG00000129194,protein_coding,SOX15
ENSG00000164736,protein_coding,SOX17
ENSG00000203883,protein_coding,SOX18
ENSG00000181449,protein_coding,SOX2
ENSG00000125285,protein_coding,SOX21
ENSG00000134595,protein_coding,SOX3
ENSG00000039600,protein_coding,SOX30
ENSG00000124766,protein_coding,SOX4
ENSG00000134532,protein_coding,SOX5
ENSG00000110693,protein_coding,SOX6
ENSG00000171056,protein_coding,SOX7
ENSG00000005513,protein_coding,SOX8
ENSG00000125398,protein_coding,SOX9
ENSG00000185591,protein_coding,SP1
ENSG00000067066,protein_coding,SP100
ENSG00000135899,protein_coding,SP110
ENSG00000079263,protein_coding,SP140
ENSG00000185404,protein_coding,SP140L
ENSG00000167182,protein_coding,SP2
ENSG00000172845,protein_coding,SP3
ENSG00000105866,protein_coding,SP4
ENSG00000204335,protein_coding,SP5
ENSG00000189120,protein_coding,SP6
ENSG00000170374,protein_coding,SP7
ENSG00000164651,protein_coding,SP8
ENSG00000217236,protein_coding,SP9
ENSG00000064199,protein_coding,SPA17
ENSG00000235387,protein_coding,SPAAR
ENSG00000118434,protein_coding,SPACA1
ENSG00000141316,protein_coding,SPACA3
ENSG00000177202,protein_coding,SPACA4
ENSG00000171489,protein_coding,SPACA5
ENSG00000171478,protein_coding,SPACA5B
ENSG00000182310,protein_coding,SPACA6
ENSG00000153498,protein_coding,SPACA7
ENSG00000165698,protein_coding,SPACA9
ENSG00000104450,protein_coding,SPAG1
ENSG00000178287,protein_coding,SPAG11A
ENSG00000164871,protein_coding,SPAG11B
ENSG00000144451,protein_coding,SPAG16
ENSG00000155761,protein_coding,SPAG17
ENSG00000061656,protein_coding,SPAG4
ENSG00000076382,protein_coding,SPAG5
ENSG00000077327,protein_coding,SPAG6
ENSG00000091640,protein_coding,SPAG7
ENSG00000137098,protein_coding,SPAG8
ENSG00000008294,protein_coding,SPAG9
ENSG00000106304,protein_coding,SPAM1
ENSG00000198021,protein_coding,SPANXA1
ENSG00000203926,protein_coding,SPANXA2
ENSG00000227234,protein_coding,SPANXB1
ENSG00000198573,protein_coding,SPANXC
ENSG00000196406,protein_coding,SPANXD
ENSG00000203923,protein_coding,SPANXN1
ENSG00000268988,protein_coding,SPANXN2
ENSG00000189252,protein_coding,SPANXN3
ENSG00000189326,protein_coding,SPANXN4
ENSG00000204363,protein_coding,SPANXN5
ENSG00000113140,protein_coding,SPARC
ENSG00000152583,protein_coding,SPARCL1
ENSG00000133104,protein_coding,SPART
ENSG00000021574,protein_coding,SPAST
ENSG00000122432,protein_coding,SPATA1
ENSG00000186451,protein_coding,SPATA12
ENSG00000182957,protein_coding,SPATA13
ENSG00000144962,protein_coding,SPATA16
ENSG00000162814,protein_coding,SPATA17
ENSG00000163071,protein_coding,SPATA18
ENSG00000166118,protein_coding,SPATA19
ENSG00000158480,protein_coding,SPATA2
ENSG00000006282,protein_coding,SPATA20
ENSG00000187144,protein_coding,SPATA21
ENSG00000141255,protein_coding,SPATA22
ENSG00000170469,protein_coding,SPATA24
ENSG00000149634,protein_coding,SPATA25
ENSG00000158792,protein_coding,SPATA2L
ENSG00000173699,protein_coding,SPATA3
ENSG00000204849,protein_coding,SPATA31A1
ENSG00000275969,protein_coding,SPATA31A3
ENSG00000276581,protein_coding,SPATA31A5
ENSG00000185775,protein_coding,SPATA31A6
ENSG00000276040,protein_coding,SPATA31A7
ENSG00000214929,protein_coding,SPATA31D1
ENSG00000186788,protein_coding,SPATA31D3
ENSG00000189357,protein_coding,SPATA31D4
ENSG00000177992,protein_coding,SPATA31E1
ENSG00000184361,protein_coding,SPATA32
ENSG00000167523,protein_coding,SPATA33
ENSG00000150628,protein_coding,SPATA4
ENSG00000185523,protein_coding,SPATA45
ENSG00000171722,protein_coding,SPATA46
ENSG00000164500,protein_coding,SPATA48
ENSG00000145375,protein_coding,SPATA5
ENSG00000171763,protein_coding,SPATA5L1
ENSG00000132122,protein_coding,SPATA6
ENSG00000106686,protein_coding,SPATA6L
ENSG00000042317,protein_coding,SPATA7
ENSG00000145757,protein_coding,SPATA9
ENSG00000186583,protein_coding,SPATC1
ENSG00000160284,protein_coding,SPATC1L
ENSG00000249481,protein_coding,SPATS1
ENSG00000123352,protein_coding,SPATS2
ENSG00000196141,protein_coding,SPATS2L
ENSG00000161888,protein_coding,SPC24
ENSG00000152253,protein_coding,SPC25
ENSG00000114902,protein_coding,SPCS1
ENSG00000118363,protein_coding,SPCS2
ENSG00000129128,protein_coding,SPCS3
ENSG00000124664,protein_coding,SPDEF
ENSG00000040275,protein_coding,SPDL1
ENSG00000163806,protein_coding,SPDYA
ENSG00000204710,protein_coding,SPDYC
ENSG00000136206,protein_coding,SPDYE1
ENSG00000185040,protein_coding,SPDYE16
ENSG00000186645,protein_coding,SPDYE17
ENSG00000205238,protein_coding,SPDYE2
ENSG00000230358,protein_coding,SPDYE21
ENSG00000173678,protein_coding,SPDYE2B
ENSG00000214300,protein_coding,SPDYE3
ENSG00000183318,protein_coding,SPDYE4
ENSG00000170092,protein_coding,SPDYE5
ENSG00000260097,protein_coding,SPDYE6
ENSG00000273520,protein_coding,SPDYE8
ENSG00000262461,protein_coding,SPDYE9
ENSG00000128487,protein_coding,SPECC1
ENSG00000100014,protein_coding,SPECC1L
ENSG00000258555,protein_coding,SPECC1L-ADORA2A
ENSG00000101222,protein_coding,SPEF1
ENSG00000152582,protein_coding,SPEF2
ENSG00000072195,protein_coding,SPEG
ENSG00000181323,protein_coding,SPEM1
ENSG00000184560,protein_coding,SPEM2
ENSG00000065526,protein_coding,SPEN
ENSG00000258484,protein_coding,SPESP1
ENSG00000104133,protein_coding,SPG11
ENSG00000090487,protein_coding,SPG21
ENSG00000197912,protein_coding,SPG7
ENSG00000176170,protein_coding,SPHK1
ENSG00000063176,protein_coding,SPHK2
ENSG00000153820,protein_coding,SPHKAP
ENSG00000066336,protein_coding,SPI1
ENSG00000269404,protein_coding,SPIB
ENSG00000166211,protein_coding,SPIC
ENSG00000163611,protein_coding,SPICE1
ENSG00000164808,protein_coding,SPIDR
ENSG00000106723,protein_coding,SPIN1
ENSG00000147059,protein_coding,SPIN2A
ENSG00000186787,protein_coding,SPIN2B
ENSG00000204271,protein_coding,SPIN3
ENSG00000186767,protein_coding,SPIN4
ENSG00000168005,protein_coding,SPINDOC
ENSG00000164266,protein_coding,SPINK1
ENSG00000214510,protein_coding,SPINK13
ENSG00000196800,protein_coding,SPINK14
ENSG00000128040,protein_coding,SPINK2
ENSG00000122711,protein_coding,SPINK4
ENSG00000133710,protein_coding,SPINK5
ENSG00000178172,protein_coding,SPINK6
ENSG00000145879,protein_coding,SPINK7
ENSG00000229453,protein_coding,SPINK8
ENSG00000204909,protein_coding,SPINK9
ENSG00000166145,protein_coding,SPINT1
ENSG00000167642,protein_coding,SPINT2
ENSG00000101446,protein_coding,SPINT3
ENSG00000149651,protein_coding,SPINT4
ENSG00000134278,protein_coding,SPIRE1
ENSG00000204991,protein_coding,SPIRE2
ENSG00000197471,protein_coding,SPN
ENSG00000169682,protein_coding,SPNS1
ENSG00000183018,protein_coding,SPNS2
ENSG00000182557,protein_coding,SPNS3
ENSG00000054796,protein_coding,SPO11
ENSG00000134668,protein_coding,SPOCD1
ENSG00000152377,protein_coding,SPOCK1
ENSG00000107742,protein_coding,SPOCK2
ENSG00000196104,protein_coding,SPOCK3
ENSG00000262655,protein_coding,SPON1
ENSG00000159674,protein_coding,SPON2
ENSG00000121067,protein_coding,SPOP
ENSG00000144228,protein_coding,SPOPL
ENSG00000198917,protein_coding,SPOUT1
ENSG00000118785,protein_coding,SPP1
ENSG00000072080,protein_coding,SPP2
ENSG00000138600,protein_coding,SPPL2A
ENSG00000005206,protein_coding,SPPL2B
ENSG00000185294,protein_coding,SPPL2C
ENSG00000157837,protein_coding,SPPL3
ENSG00000116096,protein_coding,SPR
ENSG00000166068,protein_coding,SPRED1
ENSG00000198369,protein_coding,SPRED2
ENSG00000188766,protein_coding,SPRED3
ENSG00000111412,protein_coding,SPRING1
ENSG00000203772,protein_coding,SPRN
ENSG00000169474,protein_coding,SPRR1A
ENSG00000169469,protein_coding,SPRR1B
ENSG00000241794,protein_coding,SPRR2A
ENSG00000196805,protein_coding,SPRR2B
ENSG00000163216,protein_coding,SPRR2D
ENSG00000203785,protein_coding,SPRR2E
ENSG00000244094,protein_coding,SPRR2F
ENSG00000159516,protein_coding,SPRR2G
ENSG00000163209,protein_coding,SPRR3
ENSG00000184148,protein_coding,SPRR4
ENSG00000010072,protein_coding,SPRTN
ENSG00000164056,protein_coding,SPRY1
ENSG00000136158,protein_coding,SPRY2
ENSG00000168939,protein_coding,SPRY3
ENSG00000187678,protein_coding,SPRY4
ENSG00000167778,protein_coding,SPRYD3
ENSG00000176422,protein_coding,SPRYD4
ENSG00000123178,protein_coding,SPRYD7
ENSG00000171621,protein_coding,SPSB1
ENSG00000111671,protein_coding,SPSB2
ENSG00000162032,protein_coding,SPSB3
ENSG00000175093,protein_coding,SPSB4
ENSG00000163554,protein_coding,SPTA1
ENSG00000197694,protein_coding,SPTAN1
ENSG00000070182,protein_coding,SPTB
ENSG00000115306,protein_coding,SPTBN1
ENSG00000173898,protein_coding,SPTBN2
ENSG00000160460,protein_coding,SPTBN4
ENSG00000137877,protein_coding,SPTBN5
ENSG00000090054,protein_coding,SPTLC1
ENSG00000100596,protein_coding,SPTLC2
ENSG00000172296,protein_coding,SPTLC3
ENSG00000165389,protein_coding,SPTSSA
ENSG00000196542,protein_coding,SPTSSB
ENSG00000179119,protein_coding,SPTY2D1
ENSG00000247595,protein_coding,SPTY2D1OS
ENSG00000134548,protein_coding,SPX
ENSG00000164299,protein_coding,SPZ1
ENSG00000104549,protein_coding,SQLE
ENSG00000137767,protein_coding,SQOR
ENSG00000161011,protein_coding,SQSTM1
ENSG00000213523,protein_coding,SRA1
ENSG00000183888,protein_coding,SRARP
ENSG00000068784,protein_coding,SRBD1
ENSG00000197122,protein_coding,SRC
ENSG00000080603,protein_coding,SRCAP
ENSG00000277363,protein_coding,SRCIN1
ENSG00000145545,protein_coding,SRD5A1
ENSG00000277893,protein_coding,SRD5A2
ENSG00000128039,protein_coding,SRD5A3
ENSG00000072310,protein_coding,SREBF1
ENSG00000198911,protein_coding,SREBF2
ENSG00000153914,protein_coding,SREK1
ENSG00000153006,protein_coding,SREK1IP1
ENSG00000112658,protein_coding,SRF
ENSG00000151304,protein_coding,SRFBP1
ENSG00000196935,protein_coding,SRGAP1
ENSG00000266028,protein_coding,SRGAP2
ENSG00000196369,protein_coding,SRGAP2B
ENSG00000171943,protein_coding,SRGAP2C
ENSG00000196220,protein_coding,SRGAP3
ENSG00000122862,protein_coding,SRGN
ENSG00000075142,protein_coding,SRI
ENSG00000185739,protein_coding,SRL
ENSG00000116649,protein_coding,SRM
ENSG00000125508,protein_coding,SRMS
ENSG00000140319,protein_coding,SRP14
ENSG00000153037,protein_coding,SRP19
ENSG00000100883,protein_coding,SRP54
ENSG00000167881,protein_coding,SRP68
ENSG00000174780,protein_coding,SRP72
ENSG00000143742,protein_coding,SRP9
ENSG00000096063,protein_coding,SRPK1
ENSG00000135250,protein_coding,SRPK2
ENSG00000184343,protein_coding,SRPK3
ENSG00000182934,protein_coding,SRPRA
ENSG00000144867,protein_coding,SRPRB
ENSG00000101955,protein_coding,SRPX
ENSG00000102359,protein_coding,SRPX2
ENSG00000167720,protein_coding,SRR
ENSG00000100104,protein_coding,SRRD
ENSG00000133226,protein_coding,SRRM1
ENSG00000167978,protein_coding,SRRM2
ENSG00000177679,protein_coding,SRRM3
ENSG00000139767,protein_coding,SRRM4
ENSG00000226763,protein_coding,SRRM5
ENSG00000087087,protein_coding,SRRT
ENSG00000136450,protein_coding,SRSF1
ENSG00000188529,protein_coding,SRSF10
ENSG00000116754,protein_coding,SRSF11
ENSG00000154548,protein_coding,SRSF12
ENSG00000161547,protein_coding,SRSF2
ENSG00000112081,protein_coding,SRSF3
ENSG00000116350,protein_coding,SRSF4
ENSG00000100650,protein_coding,SRSF5
ENSG00000124193,protein_coding,SRSF6
ENSG00000115875,protein_coding,SRSF7
ENSG00000263465,protein_coding,SRSF8
ENSG00000111786,protein_coding,SRSF9
ENSG00000271303,protein_coding,SRXN1
ENSG00000184895,protein_coding,SRY
ENSG00000141380,protein_coding,SS18
ENSG00000184402,protein_coding,SS18L1
ENSG00000008324,protein_coding,SS18L2
ENSG00000138385,protein_coding,SSB
ENSG00000106028,protein_coding,SSBP1
ENSG00000145687,protein_coding,SSBP2
ENSG00000157216,protein_coding,SSBP3
ENSG00000130511,protein_coding,SSBP4
ENSG00000146700,protein_coding,SSC4D
ENSG00000179954,protein_coding,SSC5D
ENSG00000084112,protein_coding,SSH1
ENSG00000141298,protein_coding,SSH2
ENSG00000172830,protein_coding,SSH3
ENSG00000165120,protein_coding,SSMEM1
ENSG00000176101,protein_coding,SSNA1
ENSG00000123096,protein_coding,SSPN
ENSG00000124783,protein_coding,SSR1
ENSG00000163479,protein_coding,SSR2
ENSG00000114850,protein_coding,SSR3
ENSG00000180879,protein_coding,SSR4
ENSG00000149136,protein_coding,SSRP1
ENSG00000157005,protein_coding,SST
ENSG00000139874,protein_coding,SSTR1
ENSG00000180616,protein_coding,SSTR2
ENSG00000278195,protein_coding,SSTR3
ENSG00000132671,protein_coding,SSTR4
ENSG00000162009,protein_coding,SSTR5
ENSG00000160075,protein_coding,SSU72
ENSG00000230268,protein_coding,SSU72P8
ENSG00000125046,protein_coding,SSUH2
ENSG00000126752,protein_coding,SSX1
ENSG00000241476,protein_coding,SSX2
ENSG00000268447,protein_coding,SSX2B
ENSG00000117155,protein_coding,SSX2IP
ENSG00000165584,protein_coding,SSX3
ENSG00000268009,protein_coding,SSX4
ENSG00000269791,protein_coding,SSX4B
ENSG00000165583,protein_coding,SSX5
ENSG00000187754,protein_coding,SSX7
ENSG00000100380,protein_coding,ST13
ENSG00000149418,protein_coding,ST14
ENSG00000147488,protein_coding,ST18
ENSG00000180953,protein_coding,ST20
ENSG00000259332,protein_coding,ST20-MTHFS
ENSG00000008513,protein_coding,ST3GAL1
ENSG00000157350,protein_coding,ST3GAL2
ENSG00000126091,protein_coding,ST3GAL3
ENSG00000110080,protein_coding,ST3GAL4
ENSG00000115525,protein_coding,ST3GAL5
ENSG00000064225,protein_coding,ST3GAL6
ENSG00000073849,protein_coding,ST6GAL1
ENSG00000144057,protein_coding,ST6GAL2
ENSG00000070526,protein_coding,ST6GALNAC1
ENSG00000070731,protein_coding,ST6GALNAC2
ENSG00000184005,protein_coding,ST6GALNAC3
ENSG00000136840,protein_coding,ST6GALNAC4
ENSG00000117069,protein_coding,ST6GALNAC5
ENSG00000257524,protein_coding,ST6GALNAC6
ENSG00000160408,protein_coding,ST6GALNAC6
ENSG00000004866,protein_coding,ST7
ENSG00000007341,protein_coding,ST7L
ENSG00000111728,protein_coding,ST8SIA1
ENSG00000140557,protein_coding,ST8SIA2
ENSG00000177511,protein_coding,ST8SIA3
ENSG00000113532,protein_coding,ST8SIA4
ENSG00000101638,protein_coding,ST8SIA5
ENSG00000148488,protein_coding,ST8SIA6
ENSG00000010327,protein_coding,STAB1
ENSG00000136011,protein_coding,STAB2
ENSG00000144681,protein_coding,STAC
ENSG00000141750,protein_coding,STAC2
ENSG00000185482,protein_coding,STAC3
ENSG00000118007,protein_coding,STAG1
ENSG00000101972,protein_coding,STAG2
ENSG00000066923,protein_coding,STAG3
ENSG00000136738,protein_coding,STAM
ENSG00000115145,protein_coding,STAM2
ENSG00000124356,protein_coding,STAMBP
ENSG00000138134,protein_coding,STAMBPL1
ENSG00000035720,protein_coding,STAP1
ENSG00000178078,protein_coding,STAP2
ENSG00000147465,protein_coding,STAR
ENSG00000214530,protein_coding,STARD10
ENSG00000133121,protein_coding,STARD13
ENSG00000131748,protein_coding,STARD3
ENSG00000010270,protein_coding,STARD3NL
ENSG00000164211,protein_coding,STARD4
ENSG00000172345,protein_coding,STARD5
ENSG00000174448,protein_coding,STARD6
ENSG00000084090,protein_coding,STARD7
ENSG00000130052,protein_coding,STARD8
ENSG00000159433,protein_coding,STARD9
ENSG00000115415,protein_coding,STAT1
ENSG00000170581,protein_coding,STAT2
ENSG00000168610,protein_coding,STAT3
ENSG00000138378,protein_coding,STAT4
ENSG00000126561,protein_coding,STAT5A
ENSG00000173757,protein_coding,STAT5B
ENSG00000166888,protein_coding,STAT6
ENSG00000126549,protein_coding,STATH
ENSG00000124214,protein_coding,STAU1
ENSG00000040341,protein_coding,STAU2
ENSG00000118804,protein_coding,STBD1
ENSG00000159167,protein_coding,STC1
ENSG00000113739,protein_coding,STC2
ENSG00000164647,protein_coding,STEAP1
ENSG00000105889,protein_coding,STEAP1B
ENSG00000157214,protein_coding,STEAP2
ENSG00000115107,protein_coding,STEAP3
ENSG00000127954,protein_coding,STEAP4
ENSG00000018610,protein_coding,STEEP1
ENSG00000256762,protein_coding,STH
ENSG00000123473,protein_coding,STIL
ENSG00000167323,protein_coding,STIM1
ENSG00000109689,protein_coding,STIM2
ENSG00000213533,protein_coding,STIMATE
ENSG00000248592,protein_coding,STIMATE-MUSTN1
ENSG00000184584,protein_coding,STING1
ENSG00000168439,protein_coding,STIP1
ENSG00000072786,protein_coding,STK10
ENSG00000118046,protein_coding,STK11
ENSG00000144589,protein_coding,STK11IP
ENSG00000115661,protein_coding,STK16
ENSG00000164543,protein_coding,STK17A
ENSG00000081320,protein_coding,STK17B
ENSG00000204344,protein_coding,STK19
ENSG00000102572,protein_coding,STK24
ENSG00000115694,protein_coding,STK25
ENSG00000134602,protein_coding,STK26
ENSG00000104375,protein_coding,STK3
ENSG00000196335,protein_coding,STK31
ENSG00000169302,protein_coding,STK32A
ENSG00000152953,protein_coding,STK32B
ENSG00000165752,protein_coding,STK32C
ENSG00000130413,protein_coding,STK33
ENSG00000125834,protein_coding,STK35
ENSG00000163482,protein_coding,STK36
ENSG00000112079,protein_coding,STK38
ENSG00000211455,protein_coding,STK38L
ENSG00000198648,protein_coding,STK39
ENSG00000101109,protein_coding,STK4
ENSG00000196182,protein_coding,STK40
ENSG00000198870,protein_coding,STKLD1
ENSG00000117632,protein_coding,STMN1
ENSG00000104435,protein_coding,STMN2
ENSG00000197457,protein_coding,STMN3
ENSG00000015592,protein_coding,STMN4
ENSG00000230873,protein_coding,STMND1
ENSG00000243317,protein_coding,STMP1
ENSG00000107960,protein_coding,STN1
ENSG00000148175,protein_coding,STOM
ENSG00000067221,protein_coding,STOML1
ENSG00000165283,protein_coding,STOML2
ENSG00000133115,protein_coding,STOML3
ENSG00000243244,protein_coding,STON1
ENSG00000068781,protein_coding,STON1-GTF2A1L
ENSG00000140022,protein_coding,STON2
ENSG00000165730,protein_coding,STOX1
ENSG00000173320,protein_coding,STOX2
ENSG00000001460,protein_coding,STPG1
ENSG00000163116,protein_coding,STPG2
ENSG00000197768,protein_coding,STPG3
ENSG00000239605,protein_coding,STPG4
ENSG00000137868,protein_coding,STRA6
ENSG00000146857,protein_coding,STRA8
ENSG00000266173,protein_coding,STRADA
ENSG00000082146,protein_coding,STRADB
ENSG00000023734,protein_coding,STRAP
ENSG00000165209,protein_coding,STRBP
ENSG00000242866,protein_coding,STRC
ENSG00000143093,protein_coding,STRIP1
ENSG00000128578,protein_coding,STRIP2
ENSG00000240045,protein_coding,STRIT1
ENSG00000115808,protein_coding,STRN
ENSG00000196792,protein_coding,STRN3
ENSG00000090372,protein_coding,STRN4
ENSG00000101846,protein_coding,STS
ENSG00000134910,protein_coding,STT3A
ENSG00000163527,protein_coding,STT3B
ENSG00000103266,protein_coding,STUB1
ENSG00000203685,protein_coding,STUM
ENSG00000104915,protein_coding,STX10
ENSG00000135604,protein_coding,STX11
ENSG00000117758,protein_coding,STX12
ENSG00000124222,protein_coding,STX16
ENSG00000254995,protein_coding,STX16-NPEPL1
ENSG00000136874,protein_coding,STX17
ENSG00000168818,protein_coding,STX18
ENSG00000178750,protein_coding,STX19
ENSG00000106089,protein_coding,STX1A
ENSG00000099365,protein_coding,STX1B
ENSG00000111450,protein_coding,STX2
ENSG00000166900,protein_coding,STX3
ENSG00000103496,protein_coding,STX4
ENSG00000162236,protein_coding,STX5
ENSG00000135823,protein_coding,STX6
ENSG00000079950,protein_coding,STX7
ENSG00000170310,protein_coding,STX8
ENSG00000136854,protein_coding,STXBP1
ENSG00000076944,protein_coding,STXBP2
ENSG00000116266,protein_coding,STXBP3
ENSG00000166263,protein_coding,STXBP4
ENSG00000164506,protein_coding,STXBP5
ENSG00000145087,protein_coding,STXBP5L
ENSG00000168952,protein_coding,STXBP6
ENSG00000060140,protein_coding,STYK1
ENSG00000198252,protein_coding,STYX
ENSG00000127952,protein_coding,STYXL1
ENSG00000198842,protein_coding,STYXL2
ENSG00000113387,protein_coding,SUB1
ENSG00000136143,protein_coding,SUCLA2
ENSG00000163541,protein_coding,SUCLG1
ENSG00000172340,protein_coding,SUCLG2
ENSG00000198829,protein_coding,SUCNR1
ENSG00000094975,protein_coding,SUCO
ENSG00000111707,protein_coding,SUDS3
ENSG00000107882,protein_coding,SUFU
ENSG00000175600,protein_coding,SUGCT
ENSG00000105705,protein_coding,SUGP1
ENSG00000064607,protein_coding,SUGP2
ENSG00000165416,protein_coding,SUGT1
